ensemblID	geneSymbol	geneLength	effLength	AT2_15934	AT2_16011	AT2_16392	AT2_16402
ENSG00000004975	DVL2	2318.56	2038.38	3044.9	2476.76	2936	2597.67
ENSG00000005001	PRSS22	1158.56	878.39	1238	929.026	1148.06	1196.02
ENSG00000005007	UPF1	4513.48	4233.30	7802.02	7557.4	7900.32	10104.7
ENSG00000005020	SKAP2	3839.00	3558.82	540.864	353.015	554.015	354.388
ENSG00000005022	SLC25A5	1299.81	1019.62	13384.3	8247.79	12810.1	11079.1
ENSG00000005059	MCUB	1408.91	1128.83	515.836	966.69	736	582.001
ENSG00000005073	HOXA11	2216.00	1935.82	0	0	29	0
ENSG00000005075	POLR2J	928.54	648.36	1888.12	1491.08	1693	1627.45
ENSG00000005100	DHX33	5126.25	4846.07	1219.75	965.663	1152.22	1732.19
ENSG00000005102	MEOX1	2674.00	2393.82	1	0	0	1
ENSG00000005108	THSD7A	9982.52	9702.34	309.12	290.002	201	232
ENSG00000005156	LIG3	3898.45	3618.28	1483.08	1296.41	1338.51	1867.9
ENSG00000005175	RPAP3	2415.79	2135.72	1096.08	1173.9	1025.06	1188.09
ENSG00000005187	ACSM3	1336.88	1056.86	50.59	92.063	172.881	79.005
ENSG00000005189	REXO5	2218.52	1938.34	218.345	269.001	201.355	165.874
ENSG00000005194	CIAPIN1	1864.32	1584.14	2257.73	1679.18	1895.46	2085.82
ENSG00000005206	SPPL2B	2215.65	1935.48	7552.54	7446.85	8591.58	11456.5
ENSG00000005238	FAM214B	2731.62	2451.44	710.022	783.161	851.063	880.019
ENSG00000005243	COPZ2	804.39	524.24	7	17	19	16
ENSG00000005249	PRKAR2B	3689.00	3408.82	517.021	413	289	373.005
ENSG00000005302	MSL3	2429.37	2149.20	788.091	1297.97	763.001	983.332
ENSG00000005339	CREBBP	9909.10	9628.92	2782.14	3030.02	3096.11	2780.43
ENSG00000005379	TSPOAP1	2873.96	2593.91	593.041	607.023	413.982	386.999
ENSG00000005381	MPO	967.60	693.94	0	4	0	2
ENSG00000005421	PON1	2393.00	2112.82	1	54	24	37
ENSG00000005436	GCFC2	2045.44	1765.29	793.477	629.459	633.447	1006.48
ENSG00000005448	WDR54	1095.95	815.77	1368.13	2875.43	1253.89	1118
ENSG00000005469	CROT	2606.36	2326.18	457.729	525	384.988	884.787
ENSG00000005471	ABCB4	4269.00	3988.82	17.008	17	25	47
ENSG00000005483	KMT2E	5198.90	4918.72	2488.32	2826.8	2776.05	2675.69
ENSG00000005486	RHBDD2	1682.33	1402.14	4688.82	3979.57	4683.65	5307.36
ENSG00000005513	SOX8	3087.00	2806.82	8	9	20	29
ENSG00000005700	IBTK	5152.13	4871.95	2477.76	2982.37	2577.51	2920.51
ENSG00000005801	ZNF195	2524.90	2244.72	1463.54	1049.01	1428.01	1807.09
ENSG00000005810	MYCBP2	3884.04	3603.86	1390.23	1085.2	1213.13	1333.97
ENSG00000005812	FBXL3	3446.23	3166.04	2071.38	2246.72	1877.26	2143.79
ENSG00000005844	ITGAL	1813.61	1533.42	12	93	6	5
ENSG00000005882	PDK2	2488.01	2207.83	1252.21	1234.88	1104.82	1031.05
ENSG00000005884	ITGA3	3972.84	3692.82	5457.27	11491.6	8408.02	8127.02
ENSG00000005889	ZFX	4304.85	4027.23	1379.9	1638.05	804.158	1440.33
ENSG00000005893	LAMP2	2672.94	2392.75	6893.35	4707.97	6131.54	7810.88
ENSG00000005961	ITGA2B	2042.74	1762.66	11	22.999	36	20.001
ENSG00000005981	ASB4	3784.00	3503.82	7	50	14	32
ENSG00000006007	GDE1	2538.90	2258.72	10095	11027.7	10634.2	11129.2
ENSG00000006015	REX1BD	918.87	638.71	1136.51	806.019	1507.98	1658.05
ENSG00000006016	CRLF1	1071.06	791.14	8937.22	653.909	5409.85	7004.44
ENSG00000006025	OSBPL7	3093.48	2813.34	1261.59	918.001	978.043	1097.38
ENSG00000006042	TMEM98	1484.79	1204.61	3086.52	1303	1846.93	2563.9
ENSG00000006047	YBX2	2170.81	1890.62	40	88	103.001	87
ENSG00000006059	KRT33A	1303.00	1022.82	0	0	0	0
ENSG00000006062	MAP3K14	3891.55	3611.37	208.141	156.026	264.234	253.455
ENSG00000006071	ABCC8	1872.45	1592.29	3422.82	6	2578	2658.34
ENSG00000006116	CACNG3	3088.00	2807.82	0	0	0	0
ENSG00000006118	TMEM132A	2408.68	2128.52	10633.2	4054.66	7121.93	12401.1
ENSG00000006125	AP2B1	5467.38	5187.19	7589.67	7735.89	8047.6	6982.41
ENSG00000006128	TAC1	1061.00	780.82	4	1	21	170
ENSG00000006194	ZNF263	2399.08	2118.90	1654.93	1530.01	1712.64	1864.41
ENSG00000006210	CX3CL1	3274.72	2994.54	1781.65	2655.07	699.132	1005.08
ENSG00000006282	SPATA20	2383.39	2103.21	2338.26	4307.93	3522.53	3625.75
ENSG00000006283	CACNA1G	2927.51	2647.32	13	12	20	16
ENSG00000006327	TNFRSF12A	1064.06	783.88	1549.1	1688	2347.64	1620.89
ENSG00000006377	DLX6	2300.00	2019.82	2	0	1	0
ENSG00000006432	MAP3K9	10032.62	9752.43	1394.82	1783	1257.02	1891.46
ENSG00000006451	RALA	2767.38	2487.20	2964.57	2504.83	2784.93	2738.06
ENSG00000006453	BAIAP2L1	3513.71	3233.52	2956.29	4842.86	3624.36	2882.42
ENSG00000006459	KDM7A	9184.83	8904.64	834.393	657.001	697.005	885.226
ENSG00000006468	ETV1	4769.31	4489.13	2540.75	2944.67	2948.8	2865.24
ENSG00000006530	AGK	2802.28	2522.10	1551.18	1516.38	1372.83	1709.82
ENSG00000006534	ALDH3B1	2778.22	2498.04	1873.82	4423.56	1726.97	1236.22
ENSG00000006555	TTC22	3068.61	2788.43	142	224.018	197.493	102.001
ENSG00000006576	PHTF2	4561.78	4281.59	1048.22	996.002	1076.99	1604.71
ENSG00000006606	CCL26	614.50	334.38	0	0	0	0
ENSG00000006607	FARP2	4104.86	3824.68	1279.05	1228.14	1291.43	1640.4
ENSG00000006611	USH1C	1389.10	1108.92	57.02	0	32.999	29
ENSG00000006625	GGCT	1110.45	830.27	1632.18	534.012	1596.72	1388.39
ENSG00000006634	DBF4	2559.41	2279.23	695.176	705.846	553.849	729.498
ENSG00000006638	TBXA2R	1814.00	1533.82	3	2	8	0
ENSG00000006652	IFRD1	2777.70	2497.52	1286.1	1243.25	1914.71	1767.28
ENSG00000006659	LGALS14	469.00	189.04	2	0	0	0
ENSG00000006695	COX10	2677.72	2397.53	788.847	612.476	783.365	712.764
ENSG00000006704	GTF2IRD1	2349.01	2068.93	1931.38	1135.08	1680.46	1697.54
ENSG00000006712	PAF1	2098.89	1818.71	2535.39	2453	3147.14	2249.3
ENSG00000006715	VPS41	4924.22	4644.05	3222.68	2271.53	3041.72	2991.58
ENSG00000006740	ARHGAP44	4163.31	3883.13	880.076	1824.01	907.004	833.013
ENSG00000006744	ELAC2	3174.42	2894.24	2982.1	2723.39	2847.35	3401.55
ENSG00000006747	SCIN	3244.64	2964.45	2000.01	1883	2773.49	2556.16
ENSG00000006756	ARSD	4399.07	4118.89	4699.96	6023.67	2620.9	6019.92
ENSG00000006757	PNPLA4	1591.48	1311.31	1078.26	1207	653.004	1002.95
ENSG00000006788	MYH13	5992.33	5712.15	0	0	0	0
ENSG00000006831	ADIPOR2	3955.20	3675.02	3082.74	3097.16	3478.09	3407.07
ENSG00000006837	CDKL3	594.42	314.42	47.806	117.072	49.874	56.669
ENSG00000007001	UPP2	2435.00	2154.82	2	3	0	4
ENSG00000007038	PRSS21	772.00	491.98	0	13.999	5	1
ENSG00000007047	MARK4	2644.34	2364.16	1657.02	1698.07	1800.44	1561.85
ENSG00000007062	PROM1	3523.58	3243.40	2456.68	172	3613.34	2213.15
ENSG00000007080	CCDC124	977.43	697.25	2631.46	1979.98	2482.44	2113.68
ENSG00000007129	CEACAM21	1213.29	933.15	0	1	30	5
ENSG00000007168	PAFAH1B1	5049.62	4769.43	5449.21	6326.17	5192.67	6094.81
ENSG00000007171	NOS2	3995.00	3714.82	14	4	4	84
ENSG00000007174	DNAH9	2342.27	2062.08	6	1351	6	2
ENSG00000007202	KIAA0100	6682.39	6402.21	7237.4	5545.67	6310.23	8367.1
ENSG00000007216	SLC13A2	2466.00	2185.82	2	0	4	0
ENSG00000007237	GAS7	1985.26	1705.12	0	6	1	0
ENSG00000007255	TRAPPC6A	739.45	459.28	1124.22	805.673	954.043	866.036
ENSG00000007264	MATK	1740.00	1459.82	1	0	3	2
ENSG00000007306	CEACAM7	2397.08	2116.90	83.921	24	33	40.002
ENSG00000007312	CD79B	842.67	562.79	0	0	0	0
ENSG00000007314	SCN4A	7805.00	7524.82	4	16	69	50
ENSG00000007341	ST7L	1468.26	1188.09	644.457	609.301	600.26	578.455
ENSG00000007350	TKTL1	1044.00	763.90	0	0	0	2
ENSG00000007372	PAX6	2120.56	1840.42	2	0	0	0
ENSG00000007376	RPUSD1	1806.49	1526.30	1640.27	1155	1439.69	1690.82
ENSG00000007384	RHBDF1	1938.42	1658.24	2589.75	3013.51	2602.6	2792.66
ENSG00000007392	LUC7L	1369.33	1089.17	5291.71	4229.02	4349.09	6605.05
ENSG00000007402	CACNA2D2	4312.17	4031.99	22520.9	1742.25	14251.1	19972.3
ENSG00000007516	BAIAP3	2955.81	2675.64	748.131	2033.51	1746.85	1384.2
ENSG00000007520	TSR3	1196.96	916.78	2364.8	1948.85	2283.21	1801.8
ENSG00000007541	PIGQ	2261.23	1981.05	3688.12	3320.86	3754.72	4120.73
ENSG00000007545	CRAMP1	6951.71	6671.54	1762.95	1797.34	1591.32	1900.6
ENSG00000007866	TEAD3	2986.00	2705.82	1146.66	1742.09	1273.76	1494.28
ENSG00000007908	SELE	2435.71	2155.55	1	17	22	14
ENSG00000007923	DNAJC11	3060.64	2780.45	2653.6	2382.34	2708.85	2880.48
ENSG00000007933	FMO3	1007.83	727.67	0	11	0	0
ENSG00000007944	MYLIP	3062.86	2782.67	2420.41	3722.73	2758.13	2731.86
ENSG00000007952	NOX1	2010.87	1730.68	6	8	20	1
ENSG00000007968	E2F2	5196.00	4915.82	380.444	171	495.002	399
ENSG00000008018	PSMB1	900.37	620.18	3647.45	3451.71	4177.71	3447.43
ENSG00000008056	SYN1	2667.27	2387.09	132	17	144.668	83.015
ENSG00000008083	JARID2	5694.41	5414.23	1280.66	740.087	1155.78	1361.35
ENSG00000008086	CDKL5	11861.84	11581.90	723.011	987.175	683.132	619.018
ENSG00000008118	CAMK1G	1907.60	1627.43	0	0	2	2
ENSG00000008128	CDK11A	1685.46	1405.31	1795.53	1165.66	2773.91	2613.47
ENSG00000008130	NADK	2398.23	2118.89	5211.79	4199.69	5005.62	6215.31
ENSG00000008196	TFAP2B	4613.09	4332.91	3903.2	7591.06	5549.6	9203.55
ENSG00000008197	TFAP2D	1204.00	923.83	0	0	0	1
ENSG00000008226	DLEC1	4185.11	3904.93	71.579	2334.42	113.868	92.09
ENSG00000008256	CYTH3	4432.51	4152.32	1241.83	1245	852.004	1146.15
ENSG00000008277	ADAM22	7364.61	7084.43	487.245	220.999	317.01	641.954
ENSG00000008282	SYPL1	2127.88	1847.70	4393.1	3910.2	4148.71	4648.34
ENSG00000008283	CYB561	2546.75	2266.57	4124.78	4142.06	3652.11	4498.76
ENSG00000008294	SPAG9	5619.62	5339.44	2196.99	3753.67	3504.62	2902.92
ENSG00000008300	CELSR3	5050.61	4770.44	1656.58	404	1391.51	1695.84
ENSG00000008311	AASS	5604.58	5324.40	529.669	842	779.001	1153.01
ENSG00000008323	PLEKHG6	1281.25	1015.99	90	246.999	380	158.001
ENSG00000008324	SS18L2	794.02	513.84	738.595	555	763.001	705.008
ENSG00000008382	MPND	1301.14	1021.27	1226.4	815	1159.94	922.722
ENSG00000008394	MGST1	906.82	626.67	7893.22	7851.84	13119.1	8676.13
ENSG00000008405	CRY1	2779.63	2499.46	1022.18	1058.76	1083.02	1159.21
ENSG00000008438	PGLYRP1	708.00	427.84	0	3	2	0
ENSG00000008441	NFIX	4005.31	3725.13	847.371	1288.31	1228.65	1211.2
ENSG00000008513	ST3GAL1	6459.99	6179.80	1025	1338	1725.73	1095.02
ENSG00000008516	MMP25	2221.47	1941.29	16.273	30.93	16.564	26.565
ENSG00000008517	IL32	926.50	646.32	134.288	97.001	84.001	33
ENSG00000008710	PKD1	2739.83	2459.69	4049.9	3036.55	4337.51	5583.01
ENSG00000008735	MAPK8IP2	5674.15	5393.96	494.034	36	551	324
ENSG00000008838	MED24	2286.19	2006.02	4028.23	3000.62	3770.6	3875.11
ENSG00000008853	RHOBTB2	4882.15	4601.96	4852.29	10784.5	17022.4	11379.7
ENSG00000008869	HEATR5B	6436.56	6156.38	1448.81	1642.01	1481.09	1845.3
ENSG00000008952	SEC62	3784.91	3504.72	8358.79	7612.1	6742.08	8239.87
ENSG00000008988	RPS20	631.58	351.43	35187.2	27734.8	36902.7	27709.7
ENSG00000009307	CSDE1	3718.38	3438.20	18578.9	16344.8	17427.3	18668.4
ENSG00000009335	UBE3C	4779.35	4499.19	4548.35	4200.26	4499	5629.74
ENSG00000009413	REV3L	5794.16	5513.97	1869.77	1695.89	1164.22	1907.11
ENSG00000009694	TENM1	12875.00	12594.82	6	1	23	83
ENSG00000009709	PAX7	5565.44	5285.25	896.012	4	1178.14	3003.94
ENSG00000009724	MASP2	2455.00	2174.82	98	116	90	155
ENSG00000009765	IYD	6838.94	6558.76	188.016	91	111	153.015
ENSG00000009780	FAM76A	3318.71	3038.53	496.077	512	379.114	497.401
ENSG00000009790	TRAF3IP3	2834.85	2554.67	12.865	2.305	1.004	3.155
ENSG00000009830	POMT2	3747.36	3467.19	1245.18	1126.03	1348.25	1706.14
ENSG00000009844	VTA1	2271.47	1991.28	2473.84	1913.03	1936.58	2154.71
ENSG00000009950	MLXIPL	2380.26	2100.09	393	484.002	745.34	1269.43
ENSG00000009954	BAZ1B	5856.80	5576.61	4164.07	3434.02	4194.27	4994.81
ENSG00000010017	RANBP9	3368.19	3088.00	2626.02	4800.24	2545.91	2683.85
ENSG00000010030	ETV7	1591.77	1311.59	117	33	51	63
ENSG00000010072	SPRTN	3065.74	2785.55	548.239	560.266	368.214	558.938
ENSG00000010165	EEF1AKNMT	2887.06	2606.87	1830.9	1307	1420.43	1555.84
ENSG00000010219	DYRK4	803.26	523.14	503.048	470.886	511.13	428.883
ENSG00000010244	ZNF207	2668.34	2388.21	7316.94	7394.66	7846.35	8552.82
ENSG00000010256	UQCRC1	1531.22	1251.04	8838.52	6322.01	7876.28	7310.25
ENSG00000010270	STARD3NL	1694.68	1414.49	1593.28	992	1893.64	1575.62
ENSG00000010278	CD9	1229.35	949.17	35951.9	21660.9	34572	39447
ENSG00000010282	HHATL	1319.30	1039.13	353.179	9	22.999	50
ENSG00000010292	NCAPD2	4022.72	3742.54	3634.35	3864.95	4286.98	3724.5
ENSG00000010295	IFFO1	2571.00	2290.82	3	18	98.999	31.008
ENSG00000010310	GIPR	1870.21	1590.05	728	856.001	952.71	829.128
ENSG00000010318	PHF7	1110.53	830.38	255.98	426	197.008	243
ENSG00000010319	SEMA3G	4993.00	4712.82	33	22	48.012	34
ENSG00000010322	NISCH	3641.85	3361.68	8080.03	8049.53	7534.21	10962.6
ENSG00000010327	STAB1	3039.17	2759.00	28	44.718	154.999	89.999
ENSG00000010361	FUZ	1365.59	1085.42	876.143	1255	759.096	748.424
ENSG00000010379	SLC6A13	851.83	572.07	0	4	1	1
ENSG00000010404	IDS	4862.33	4582.15	3649.02	6424.44	2748.82	2422.75
ENSG00000010438	PRSS3	695.75	426.55	0	3	13	4
ENSG00000010539	ZNF200	3217.28	2937.10	348	376	323.021	431.194
ENSG00000010610	CD4	2305.67	2025.49	23	361	28	70
ENSG00000010626	LRRC23	1349.72	1069.54	388.623	2485.85	420.293	389.987
ENSG00000010671	BTK	1298.90	1019.96	0	6	11	11
ENSG00000010704	HFE	2891.60	2611.42	516.001	557.081	554.039	667
ENSG00000010803	SCMH1	2531.40	2251.46	1091.53	1341.93	1014.81	1092.26
ENSG00000010810	FYN	2193.35	1913.17	1880.46	2683.17	1984	2221.26
ENSG00000010818	HIVEP2	9706.02	9425.83	714.647	808.007	745.649	721.165
ENSG00000010932	FMO1	1644.38	1364.32	0	0	0	0
ENSG00000011007	ELOA	4824.32	4544.13	2366.3	2431.63	2557.16	2638.55
ENSG00000011009	LYPLA2	1576.03	1295.84	3090.96	3324.08	3476.2	3080.88
ENSG00000011021	CLCN6	4389.56	4109.38	2054.79	1888.19	2571.76	2629.37
ENSG00000011028	MRC2	4458.06	4177.88	7	19	49	14
ENSG00000011052	NME1-NME2	1021.00	740.82	287.266	87.824	675.503	594.872
ENSG00000011083	SLC6A7	2214.33	1934.17	0	0	1	0
ENSG00000011105	TSPAN9	3636.07	3355.89	1448.59	1160.01	1209.23	1757.31
ENSG00000011114	BTBD7	6182.73	5902.55	1261.59	1554	1238.01	1668.8
ENSG00000011132	APBA3	1436.92	1156.76	834.132	883.999	707.001	797.501
ENSG00000011143	MKS1	1669.96	1389.78	874.678	1242.05	680.237	837.999
ENSG00000011198	ABHD5	2990.59	2710.41	888	921.001	1189.18	1026
ENSG00000011201	ANOS1	3094.56	2814.38	13827.3	11425.2	4525.82	8895.02
ENSG00000011243	AKAP8L	1667.16	1386.98	3867.37	4074.71	4357.49	5121.26
ENSG00000011258	MBTD1	4940.33	4660.15	1606.68	1441.92	1198.28	1769.4
ENSG00000011260	UTP18	1836.60	1556.42	1509.27	1090	1340	1415.23
ENSG00000011275	RNF216	5461.81	5181.63	1963.68	1968	1701	1753.9
ENSG00000011295	TTC19	2735.29	2455.10	4312.65	3638.88	3997.83	4692.16
ENSG00000011304	PTBP1	2940.00	2659.81	10790.9	11804.9	14144.9	12988
ENSG00000011332	DPF1	1821.59	1541.41	70	31	83	73
ENSG00000011347	SYT7	4137.18	3857.00	3324.59	4239.7	4997.07	2775.96
ENSG00000011376	LARS2	4778.89	4498.71	1161.67	1103	1293.58	1245.11
ENSG00000011405	PIK3C2A	7745.65	7465.46	2657.32	2814.02	2652.01	3624.97
ENSG00000011422	PLAUR	1185.22	905.04	161.921	200	180.001	218.055
ENSG00000011426	ANLN	3436.50	3156.32	1936.63	5910.82	2084.7	1854.9
ENSG00000011451	WIZ	3978.74	3698.56	3512.1	2811.7	3611.74	3838.64
ENSG00000011454	RABGAP1	4745.55	4465.38	3393.66	3432.44	3080.63	3844.2
ENSG00000011465	DCN	1438.00	1157.82	5	2	14	20
ENSG00000011478	QPCTL	1957.49	1677.31	603.029	589.059	606.924	608.18
ENSG00000011485	PPP5C	2038.06	1757.90	3894.03	3407.64	3637.21	3697.9
ENSG00000011523	CEP68	5667.07	5386.89	1164.38	761.042	873.234	1117.95
ENSG00000011566	MAP4K3	3794.81	3514.64	1458.52	1396.06	1326.12	1679.04
ENSG00000011590	ZBTB32	503.70	225.69	9	3	4	8
ENSG00000011600	TYROBP	533.33	253.31	0	0	0	0
ENSG00000011638	TMEM159	1497.64	1217.47	1681.94	1953.01	1123.61	1175.6
ENSG00000011677	GABRA3	1522.00	1243.17	0	0	0	0
ENSG00000012048	BRCA1	3231.99	2951.81	487.178	532	491	476.999
ENSG00000012061	ERCC1	1632.76	1352.59	2417.1	2743.52	2434.75	2465.15
ENSG00000012124	CD22	1083.15	803.00	0	0	3	0
ENSG00000012171	SEMA3B	2578.96	2298.77	1604.75	3959.36	1572	1606.12
ENSG00000012174	MBTPS2	4426.63	4146.44	1097.03	1115.52	933.045	1536.07
ENSG00000012211	PRICKLE3	2364.66	2084.49	595.237	525.876	478.454	590.062
ENSG00000012223	LTF	2721.00	2440.82	48	10	57.999	49
ENSG00000012232	EXTL3	7324.17	7043.99	2813.87	2054.01	2356.48	2823.01
ENSG00000012504	NR1H4	1528.82	1249.93	0	0	13.999	0
ENSG00000012660	ELOVL5	2594.36	2314.18	4233.74	2218.05	5137.99	5825.64
ENSG00000012779	ALOX5	2519.00	2238.82	4	0	363.24	4
ENSG00000012817	KDM5D	3548.60	3268.42	0	0	2763.45	0
ENSG00000012822	CALCOCO1	2475.97	2195.79	4116.19	5536.5	4396.56	4986.27
ENSG00000012963	UBR7	3223.67	2943.49	1784.37	1475.74	1569.15	1750.33
ENSG00000012983	MAP4K5	2624.73	2344.62	2187.79	1962.51	1935.86	2329.16
ENSG00000013016	EHD3	4825.00	4544.82	8	1	24	93
ENSG00000013275	PSMC4	1682.26	1402.07	2654.57	2193.07	2606.82	2441.77
ENSG00000013288	MAN2B2	5478.24	5198.06	1816.7	1271.56	1763.77	2468.53
ENSG00000013293	SLC7A14	10140.00	9859.82	848.164	5	1032.01	769.043
ENSG00000013297	CLDN11	2163.91	1883.73	597.953	30	1469.57	768.966
ENSG00000013306	SLC25A39	1535.78	1255.60	5131.73	3587.7	4902.38	4862.7
ENSG00000013364	MVP	2661.17	2380.99	3579.35	8110.68	7659.03	6911.38
ENSG00000013374	NUB1	2496.22	2216.04	1926.36	2143.54	1867.41	1710.84
ENSG00000013375	PGM3	4392.36	4112.18	2319.99	2208.19	2344.49	2211.42
ENSG00000013392	RWDD2A	3769.00	3488.82	560	489.16	408.092	546
ENSG00000013441	CLK1	1142.73	862.68	4286.42	5726.07	4105.32	7141.72
ENSG00000013503	POLR3B	4183.00	3902.82	608.018	541.001	473.082	558.001
ENSG00000013523	ANGEL1	3966.31	3686.14	2015.01	1831.01	1915.1	3028.3
ENSG00000013561	RNF14	2264.24	1984.06	1719.19	1416.95	1154.51	1493.05
ENSG00000013563	DNASE1L1	1874.94	1594.76	930.403	770.931	869.79	1043.32
ENSG00000013573	DDX11	2385.24	2105.08	1746.82	1567.57	2170.38	2267.22
ENSG00000013583	HEBP1	1166.34	886.16	1398	1176.71	1678.96	1102.24
ENSG00000013588	GPRC5A	4827.62	4547.44	2194.79	12089.9	8619.94	3142.76
