ensemblID	geneSymbol	geneLength	effLength	AT2_15934	AT2_16011	AT2_16392	AT2_16402
ENSG00000006025	OSBPL7	3093.48	2813.34	10.3518	9.84781	8.29738	11.8864
ENSG00000006042	TMEM98	1484.79	1204.61	61.4747	29.4367	38.144	54.2992
ENSG00000006047	YBX2	2170.81	1890.62	0.431015	2.92281	1.35592	0.884327
ENSG00000006059	KRT33A	1303.00	1022.82	0	0	0	0
ENSG00000006062	MAP3K14	3891.55	3611.37	1.13559	1.03345	1.64533	1.61651
ENSG00000006071	ABCC8	1872.45	1592.29	33.7903	0.072342	26.3674	24.6958
ENSG00000006116	CACNG3	3088.00	2807.82	0	0	0	0
ENSG00000006118	TMEM132A	2408.68	2128.52	89.6003	43.3705	61.704	120.641
ENSG00000006125	AP2B1	5467.38	5187.19	34.3478	43.3394	38.3908	34.6013
ENSG00000006128	TAC1	1061.00	780.82	0.125855	0.04007	0.659606	5.4095
ENSG00000006194	ZNF263	2399.08	2118.90	19.6222	22.5516	23.6621	24.6161
ENSG00000006210	CX3CL1	3274.72	2994.54	14.0462	24.1406	5.6629	8.5558
ENSG00000006282	SPATA20	2383.39	2103.21	25.6209	63.0393	41.1317	57.4759
ENSG00000006283	CACNA1G	2927.51	2647.32	0.125839	0.045632	0.063367	0.091948
ENSG00000006327	TNFRSF12A	1064.06	783.88	45.1614	56.096	68.0817	50.5271
ENSG00000006377	DLX6	2300.00	2019.82	0.024317	0	0	0
ENSG00000006432	MAP3K9	10032.62	9752.43	3.15495	5.16841	3.25951	5.07285
ENSG00000006451	RALA	2767.38	2487.20	24.1673	24.5687	25.3052	25.2318
ENSG00000006453	BAIAP2L1	3513.71	3233.52	20.0865	38.9285	25.9106	22.7823
ENSG00000006459	KDM7A	9184.83	8904.64	2.0517	2.1948	3.3335	3.1904
ENSG00000006468	ETV1	4769.31	4489.13	13.3626	18.3445	15.8504	19.354
ENSG00000006530	AGK	2802.28	2522.10	14.9728	17.5411	14.1174	20.9131
ENSG00000006534	ALDH3B1	2778.22	2498.04	16.6556	44.2043	15.772	11.6877
ENSG00000006555	TTC22	3068.61	2788.43	1.04608	2.12521	1.60872	0.920483
ENSG00000006576	PHTF2	4561.78	4281.59	5.6491	6.05609	6.08214	9.45373
ENSG00000006606	CCL26	614.50	334.38	0	0	0	0
ENSG00000006607	FARP2	4104.86	3824.68	7.37837	8.03632	6.66795	9.9668
ENSG00000006611	USH1C	1389.10	1108.92	1.04282	0	0.603673	0.448707
ENSG00000006625	GGCT	1110.45	830.27	45.9291	16.627	45.7934	41.0915
ENSG00000006634	DBF4	2559.41	2279.23	9.40264	10.1097	5.8483	9.4596
ENSG00000006638	TBXA2R	1814.00	1533.82	0.048037	0.156854	0.07686	0
ENSG00000006652	IFRD1	2777.70	2497.52	13.5745	15.087	25.2181	20.4421
ENSG00000006659	LGALS14	469.00	189.04	0.259582	0	0	0
ENSG00000006695	COX10	2677.72	2397.53	7.59709	7.19689	9.15868	7.89662
ENSG00000006704	GTF2IRD1	2349.01	2068.93	13.408	9.45673	12.4325	12.6583
ENSG00000006712	PAF1	2098.89	1818.71	32.1609	36.0419	43.0352	32.7756
ENSG00000006715	VPS41	4924.22	4644.05	21.4708	18.8067	19.6041	26.8144
ENSG00000006740	ARHGAP44	4163.31	3883.13	5.20607	12.8902	5.96856	5.21501
ENSG00000006744	ELAC2	3174.42	2894.24	31.3283	29.9917	30.8704	35.1947
ENSG00000006747	SCIN	3244.64	2964.45	15.2159	16.3808	22.7377	21.9164
ENSG00000006756	ARSD	4399.07	4118.89	25.1765	40.1138	14.6987	37.5968
ENSG00000006757	PNPLA4	1591.48	1311.31	18.4802	26.5279	10.9334	18.2464
ENSG00000006788	MYH13	5992.33	5712.15	0	0	0	0
ENSG00000006831	ADIPOR2	3955.20	3675.02	19.3105	22.8722	22.9022	23.3567
ENSG00000006837	CDKL3	594.42	314.42	3.24124	2.67993	1.52581	2.45113
ENSG00000007001	UPP2	2435.00	2154.82	0.025268	0.043555	0	0.013621
ENSG00000007038	PRSS21	772.00	491.98	0	0.61612	0.12448	0
ENSG00000007047	MARK4	2644.34	2364.16	19.6804	25.2086	18.7764	19.7819
ENSG00000007062	PROM1	3523.58	3243.40	15.7567	1.59926	23.3564	14.5324
ENSG00000007080	CCDC124	977.43	697.25	86.1664	74.5475	82.9785	74.1129
ENSG00000007129	CEACAM21	1213.29	933.15	0	0.027484	1.35436	0.077469
ENSG00000007168	PAFAH1B1	5049.62	4769.43	25.8911	36.9389	29.4798	33.7816
ENSG00000007171	NOS2	3995.00	3714.82	0.092543	0.036934	0.020695	0.517338
ENSG00000007174	DNAH9	2342.27	2062.08	0.061054	14.8117	0.092588	0.07797
ENSG00000007202	KIAA0100	6682.39	6402.21	24.6937	24.0656	26.2051	33.4258
ENSG00000007216	SLC13A2	2466.00	2185.82	0.02247	0	0.081198	0
ENSG00000007237	GAS7	1985.26	1705.12	0	0.039003	0.020361	0
ENSG00000007255	TRAPPC6A	739.45	459.28	55.8368	45.6001	48.0748	44.4306
ENSG00000007264	MATK	1740.00	1459.82	0.016824	0	0.16781	0.036203
ENSG00000007306	CEACAM7	2397.08	2116.90	0.858006	0.323344	0.360903	0.499259
ENSG00000007312	CD79B	842.67	562.79	0	0	0	0
ENSG00000007314	SCN4A	7805.00	7524.82	0.006526	0.04903	0.332579	0.237609
ENSG00000007341	ST7L	1468.26	1188.09	12.0373	9.83084	10.9133	12.0605
ENSG00000007350	TKTL1	1044.00	763.90	0	0	0	0.023682
ENSG00000007372	PAX6	2120.56	1840.42	0.04539	0	0	0
ENSG00000007376	RPUSD1	1806.49	1526.30	25.1303	20.0138	22.2061	28.56
ENSG00000007384	RHBDF1	1938.42	1658.24	29.3541	39.7366	30.6838	33.635
ENSG00000007392	LUC7L	1369.33	1089.17	94.3345	85.2784	82.1655	121.032
ENSG00000007402	CACNA2D2	4312.17	4031.99	106.937	9.98691	74.0775	102.361
ENSG00000007516	BAIAP3	2955.81	2675.64	6.20721	18.6327	14.3312	13.1724
ENSG00000007520	TSR3	1196.96	916.78	59.3009	55.6749	59.4359	48.2378
ENSG00000007541	PIGQ	2261.23	1981.05	38.0872	41.831	44.0936	47.0658
ENSG00000007545	CRAMP1	6951.71	6671.54	6.05151	8.51935	6.8454	8.30492
ENSG00000007866	TEAD3	2986.00	2705.82	9.09377	15.6152	11.1217	13.3263
ENSG00000007908	SELE	2435.71	2155.55	0	0.118166	0.167036	0.110965
ENSG00000007923	DNAJC11	3060.64	2780.45	21.104	22.8475	22.0886	24.6492
ENSG00000007933	FMO3	1007.83	727.67	0	0.206197	0	0
ENSG00000007944	MYLIP	3062.86	2782.67	18.8474	34.1722	22.477	22.8023
ENSG00000007952	NOX1	2010.87	1730.68	0.028381	0.086215	0.248628	0.018176
ENSG00000007968	E2F2	5196.00	4915.82	1.53849	0.941791	2.27001	2.03605
ENSG00000008018	PSMB1	900.37	620.18	136.398	147.545	159.536	136.939
ENSG00000008056	SYN1	2667.27	2387.09	1.32617	0.166312	1.22292	0.874545
ENSG00000008083	JARID2	5694.41	5414.23	4.43353	2.98102	4.31991	5.40698
ENSG00000008086	CDKL5	11861.84	11581.90	1.37642	5.27505	2.23447	1.1109
ENSG00000008118	CAMK1G	1907.60	1627.43	0	0	0.077685	0.024353
ENSG00000008128	CDK11A	1685.46	1405.31	28.5762	22.5334	44.1194	50.7059
ENSG00000008130	NADK	2398.23	2118.89	53.8922	52.6034	52.5877	72.5987
ENSG00000008196	TFAP2B	4613.09	4332.91	20.0613	44.4007	29.5865	49.2312
ENSG00000008197	TFAP2D	1204.00	923.83	0	0	0	0.018465
ENSG00000008226	DLEC1	4185.11	3904.93	0.422546	12.9486	0.505459	0.535218
ENSG00000008256	CYTH3	4432.51	4152.32	6.63543	7.9894	5.1737	6.93699
ENSG00000008277	ADAM22	7364.61	7084.43	1.60404	0.724879	0.926199	1.89835
ENSG00000008282	SYPL1	2127.88	1847.70	53.052	54.3847	53.7779	63.0785
ENSG00000008283	CYB561	2546.75	2266.57	42.3979	55.8568	38.5148	51.2194
ENSG00000008294	SPAG9	5619.62	5339.44	10.0745	18.943	15.941	16.2127
ENSG00000008300	CELSR3	5050.61	4770.44	7.06705	2.1302	6.20691	7.87361
ENSG00000008311	AASS	5604.58	5324.40	2.13735	3.93611	3.36231	5.2851
ENSG00000008323	PLEKHG6	1281.25	1015.99	0.900597	2.5263	4.64992	2.66538
ENSG00000008324	SS18L2	794.02	513.84	32.1327	28.8387	35.333	33.5128
ENSG00000008382	MPND	1301.14	1021.27	26.3104	20.0026	22.9842	20.4255
ENSG00000008394	MGST1	906.82	626.67	286.797	320.426	482.605	332.13
ENSG00000008405	CRY1	2779.63	2499.46	9.65004	11.4873	11.5489	11.6804
ENSG00000008438	PGLYRP1	708.00	427.84	0	0.19269	0	0
ENSG00000008441	NFIX	4005.31	3725.13	4.81525	8.88076	7.32512	8.37352
ENSG00000008513	ST3GAL1	6459.99	6179.80	3.49431	6.00661	6.19533	4.35191
ENSG00000008516	MMP25	2221.47	1941.29	0.159194	1.0043	0.060958	0.430461
ENSG00000008517	IL32	926.50	646.32	4.89016	3.76515	2.64254	1.12543
ENSG00000008710	PKD1	2739.83	2459.69	28.8774	28.0424	35.6243	34.7454
ENSG00000008735	MAPK8IP2	5674.15	5393.96	2.02969	0.188364	2.37676	1.45647
ENSG00000008838	MED24	2286.19	2006.02	39.8787	36.8865	44.0659	47.5585
ENSG00000008853	RHOBTB2	4882.15	4601.96	23.7304	61.7066	89.6376	61.8926
ENSG00000008869	HEATR5B	6436.56	6156.38	5.16936	6.84759	5.84605	7.47278
ENSG00000008952	SEC62	3784.91	3504.72	60.5152	68.1496	53.6311	72.4937
ENSG00000008988	RPS20	631.58	351.43	2163.62	1948.3	2322.15	1817.01
ENSG00000009307	CSDE1	3718.38	3438.20	122.409	149.411	122.622	169.113
ENSG00000009335	UBE3C	4779.35	4499.19	22.9266	24.0872	23.3738	30.0454
ENSG00000009413	REV3L	5794.16	5513.97	5.53645	6.04771	4.21207	5.21963
ENSG00000009694	TENM1	12875.00	12594.82	0.011697	0.002255	0.042804	0.158463
ENSG00000009709	PAX7	5565.44	5285.25	3.94769	0.019124	5.18026	14.2773
ENSG00000009724	MASP2	2455.00	2174.82	1.00499	1.44151	1.00008	1.75589
ENSG00000009765	IYD	6838.94	6558.76	0.628839	0.339856	0.818638	1.201
ENSG00000009780	FAM76A	3318.71	3038.53	3.44344	4.91942	3.45355	4.15111
ENSG00000009790	TRAF3IP3	2834.85	2554.67	0.103471	0.083776	0.17579	0.115674
ENSG00000009830	POMT2	3747.36	3467.19	8.35088	8.25644	8.94543	11.5228
ENSG00000009844	VTA1	2271.47	1991.28	29.3044	27.6911	24.8481	28.7103
ENSG00000009950	MLXIPL	2380.26	2100.09	3.91949	8.00223	11.129	19.0938
ENSG00000009954	BAZ1B	5856.80	5576.61	16.3775	16.2988	17.5276	22.179
ENSG00000010017	RANBP9	3368.19	3088.00	18.7971	41.4577	18.2153	20.1075
ENSG00000010030	ETV7	1591.77	1311.59	1.92815	0.646251	0.93908	1.13269
ENSG00000010072	SPRTN	3065.74	2785.55	4.63827	4.97597	3.06942	4.76098
ENSG00000010165	EEF1AKNMT	2887.06	2606.87	16.6922	14.3418	14.8717	16.0754
ENSG00000010219	DYRK4	803.26	523.14	20.5866	22.5627	24.5931	19.3882
ENSG00000010244	ZNF207	2668.34	2388.21	69.2251	84.3629	81.821	94.2101
ENSG00000010256	UQCRC1	1531.22	1251.04	160.524	133.008	147.949	151.408
ENSG00000010270	STARD3NL	1694.68	1414.49	25.7516	18.8463	31.9017	27.0562
ENSG00000010278	CD9	1229.35	949.17	856.355	591.703	856.842	1013.55
ENSG00000010282	HHATL	1319.30	1039.13	6.47397	0.418673	0.395902	1.11442
ENSG00000010292	NCAPD2	4022.72	3742.54	22.6404	33.7503	29.0586	29.0091
ENSG00000010295	IFFO1	2571.00	2290.82	0.02144	0.206372	1.01885	0.312246
ENSG00000010310	GIPR	1870.21	1590.05	9.31854	11.9562	12.3104	9.89465
ENSG00000010318	PHF7	1110.53	830.38	6.46015	11.0475	4.45906	5.76091
ENSG00000010319	SEMA3G	4993.00	4712.82	0.161519	0.126311	0.488524	0.174771
ENSG00000010322	NISCH	3641.85	3361.68	52.4859	66.0123	48.9459	84.7412
ENSG00000010327	STAB1	3039.17	2759.00	0.13658	0.265368	0.876263	0.472885
ENSG00000010361	FUZ	1365.59	1085.42	17.2299	27.4116	15.2541	15.5926
ENSG00000010379	SLC6A13	851.83	572.07	0	0.102087	0.092782	0.015841
ENSG00000010404	IDS	4862.33	4582.15	19.1084	35.833	14.3179	15.5668
ENSG00000010438	PRSS3	695.75	426.55	0	0.163838	0.514689	0.152752
ENSG00000010539	ZNF200	3217.28	2937.10	2.84946	3.73766	2.95227	3.99125
ENSG00000010610	CD4	2305.67	2025.49	0.254644	5.10526	0.566991	0.868158
ENSG00000010626	LRRC23	1349.72	1069.54	8.34093	73.4449	9.19995	9.97553
ENSG00000010671	BTK	1298.90	1019.96	0	0.079296	0.100057	0.16477
ENSG00000010704	HFE	2891.60	2611.42	4.44432	6.75608	5.16433	6.26159
ENSG00000010803	SCMH1	2531.40	2251.46	10.3573	13.7111	9.52734	10.1388
ENSG00000010810	FYN	2193.35	1913.17	24.1519	44.3784	28.4841	32.6201
ENSG00000010818	HIVEP2	9706.02	9425.83	1.78736	2.27173	1.88091	1.9052
ENSG00000010932	FMO1	1644.38	1364.32	0	0	0	0
ENSG00000011007	ELOA	4824.32	4544.13	13.5052	17.28	16.0376	18.1496
ENSG00000011009	LYPLA2	1576.03	1295.84	53.8539	70.283	63.5982	57.903
ENSG00000011021	CLCN6	4389.56	4109.38	11.3143	12.5669	14.6794	17.2416
ENSG00000011028	MRC2	4458.06	4177.88	0.027088	0.145271	0.274201	0.068416
ENSG00000011052	NME1-NME2	1021.00	740.82	8.70482	3.14729	22.1523	20.5368
ENSG00000011083	SLC6A7	2214.33	1934.17	0	0	0.007658	0
ENSG00000011105	TSPAN9	3636.07	3355.89	10.529	8.65408	7.82734	13.5749
ENSG00000011114	BTBD7	6182.73	5902.55	4.1677	5.93206	4.87302	5.45169
ENSG00000011132	APBA3	1436.92	1156.76	16.67	17.2587	14.0679	15.2429
ENSG00000011143	MKS1	1669.96	1389.78	14.1325	22.2485	11.9672	15.9346
ENSG00000011198	ABHD5	2990.59	2710.41	8.39096	12.2083	12.2852	10.6922
ENSG00000011201	ANOS1	3094.56	2814.38	113.523	91.2712	35.7625	61.329
ENSG00000011243	AKAP8L	1667.16	1386.98	64.3313	82.3022	75.0006	102.719
ENSG00000011258	MBTD1	4940.33	4660.15	7.79961	7.98851	5.32321	8.77515
ENSG00000011260	UTP18	1836.60	1556.42	22.2604	18.493	20.209	22.147
ENSG00000011275	RNF216	5461.81	5181.63	8.61268	10.411	8.06967	8.78147
ENSG00000011295	TTC19	2735.29	2455.10	42.9215	43.3116	45.9496	50.9688
ENSG00000011304	PTBP1	2940.00	2659.81	88.7374	115.348	121.961	114.793
ENSG00000011332	DPF1	1821.59	1541.41	0.969412	0.403989	1.06171	1.20544
ENSG00000011347	SYT7	4137.18	3857.00	19.2625	28.0471	30.9727	17.901
ENSG00000011376	LARS2	4778.89	4498.71	5.98814	7.28468	7.33585	7.52393
ENSG00000011405	PIK3C2A	7745.65	7465.46	8.00522	9.56165	8.04303	11.8061
ENSG00000011422	PLAUR	1185.22	905.04	3.98639	5.17163	4.75394	6.11843
ENSG00000011426	ANLN	3436.50	3156.32	11.7513	40.7173	12.3139	11.3492
ENSG00000011451	WIZ	3978.74	3698.56	21.9742	21.0787	23.7517	26.7484
ENSG00000011454	RABGAP1	4745.55	4465.38	14.7505	19.4306	15.6796	22.9966
ENSG00000011465	DCN	1438.00	1157.82	0.106073	0.116614	0.488168	0.372293
ENSG00000011478	QPCTL	1957.49	1677.31	7.87523	9.16434	8.3201	9.02722
ENSG00000011485	PPP5C	2038.06	1757.90	50.975	50.09	47.3672	53.4785
ENSG00000011523	CEP68	5667.07	5386.89	4.37305	3.57346	3.61928	4.80452
ENSG00000011566	MAP4K3	3794.81	3514.64	9.22677	9.85769	8.68849	11.4178
ENSG00000011590	ZBTB32	503.70	225.69	0.718082	0.038751	0.07008	0.198825
ENSG00000011600	TYROBP	533.33	253.31	0	0	0	0
ENSG00000011638	TMEM159	1497.64	1217.47	29.4146	40.8227	20.3806	21.8392
ENSG00000011677	GABRA3	1522.00	1243.17	0	0	0	0
ENSG00000012048	BRCA1	3231.99	2951.81	2.91994	3.43397	2.60505	3.15026
ENSG00000012061	ERCC1	1632.76	1352.59	37.2316	50.9003	39.4921	40.6875
ENSG00000012124	CD22	1083.15	803.00	0	0	0.009393	0
ENSG00000012171	SEMA3B	2578.96	2298.77	16.1331	47.3471	16.6371	17.7564
ENSG00000012174	MBTPS2	4426.63	4146.44	6.08836	7.50479	5.34787	9.20741
ENSG00000012211	PRICKLE3	2364.66	2084.49	6.54723	6.86551	5.69778	8.19764
ENSG00000012223	LTF	2721.00	2440.82	0.521372	0.220534	0.600144	0.562521
ENSG00000012232	EXTL3	7324.17	7043.99	9.92798	8.38334	8.94296	13.7562
ENSG00000012504	NR1H4	1528.82	1249.93	0	0	0.256537	0
ENSG00000012660	ELOVL5	2594.36	2314.18	41.1443	23.0246	53.8141	60.4685
ENSG00000012779	ALOX5	2519.00	2238.82	0.043876	0	6.24811	0.047342
ENSG00000012817	KDM5D	3548.60	3268.42	0	0	14.341	0
