ensemblID	geneSymbol	geneLength	effLength	AT2_15934	AT2_16011	AT2_16392	AT2_16402
ENSG00000004142	POLDIP2	2670.00	2389.82	3634.99	3228.52	3801.10	3764.58
ENSG00000004399	PLXND1	2408.16	2127.99	7893.00	4147.00	9390.00	7843.00
ENSG00000004455	AK2	2077.13	1796.95	4275.80	4355.91	5173.65	4936.93
ENSG00000004468	CD38	2424.33	2144.17	28.00	671.00	217.00	229.00
ENSG00000004478	FKBP4	3517.85	3237.66	2511.00	1328.00	2965.00	2371.00
ENSG00000004487	KDM1A	2715.32	2435.13	4728.00	3779.00	4189.00	4551.00
ENSG00000004534	RBM6	2688.94	2408.76	6866.15	7741.09	6213.08	11784.18
ENSG00000004660	CAMKK1	3457.19	3177.01	344.00	142.00	318.00	366.00
ENSG00000004700	RECQL	2693.45	2413.27	735.67	671.81	720.18	1017.93
ENSG00000004766	VPS50	4282.05	4001.87	893.00	704.00	718.00	852.00
ENSG00000004776	HSPB6	1460.00	1179.82	9.00	1.00	4.00	1.00
ENSG00000004777	ARHGAP33	2325.04	2044.93	1241.00	964.84	1460.81	1501.00
ENSG00000004779	NDUFAB1	664.92	384.77	1950.00	1884.00	2031.00	1857.00
ENSG00000004799	PDK4	3601.00	3320.82	197.00	597.00	622.00	186.00
ENSG00000004809	SLC22A16	1388.25	1108.10	0.00	0.00	0.00	0.00
ENSG00000004838	ZMYND10	1382.13	1101.96	241.00	8046.00	137.00	218.00
ENSG00000004846	ABCB5	2554.00	2273.82	0.00	1.00	0.00	0.00
ENSG00000004848	ARX	664.80	522.56	0.00	21.00	7.00	4.00
ENSG00000004864	SLC25A13	2931.59	2651.41	1193.00	642.00	1245.00	1509.00
ENSG00000004866	ST7	2186.11	1905.92	1851.44	2730.31	1809.03	1610.57
ENSG00000004897	CDC27	3102.35	2822.19	1719.00	1855.00	1584.00	2083.00
ENSG00000004939	SLC4A1	2224.20	1944.17	0.00	0.00	0.00	0.00
ENSG00000004948	CALCR	3525.00	3244.82	3.00	0.00	20.00	0.00
ENSG00000004961	HCCS	2046.76	1766.58	715.00	732.00	636.00	700.00
ENSG00000004975	DVL2	2318.56	2038.38	2802.00	2324.00	2737.00	2406.00
ENSG00000005001	PRSS22	1158.56	878.39	871.00	601.00	783.00	918.00
ENSG00000005007	UPF1	4513.48	4233.30	7343.00	7214.00	7490.00	9551.00
ENSG00000005020	SKAP2	3839.00	3558.82	451.00	307.00	484.00	285.00
ENSG00000005022	SLC25A5	1299.81	1019.62	12674.99	7891.98	12201.98	10568.98
ENSG00000005059	MCUB	1408.91	1128.83	473.00	894.00	660.00	526.00
ENSG00000005073	HOXA11	2216.00	1935.82	0.00	0.00	26.00	0.00
ENSG00000005075	POLR2J	928.54	648.36	1613.16	1191.64	1366.14	1342.92
ENSG00000005100	DHX33	5126.25	4846.07	971.00	821.00	1004.00	1552.00
ENSG00000005102	MEOX1	2674.00	2393.82	1.00	0.00	0.00	1.00
ENSG00000005108	THSD7A	9982.52	9702.34	269.00	252.00	172.00	208.00
ENSG00000005156	LIG3	3898.45	3618.28	1276.00	1068.23	1084.24	1569.62
ENSG00000005175	RPAP3	2415.79	2135.72	999.00	1068.00	943.00	1082.00
ENSG00000005187	ACSM3	1336.88	1056.86	46.66	86.11	151.68	69.38
ENSG00000005189	REXO5	2218.52	1938.34	200.00	240.00	174.00	133.00
ENSG00000005194	CIAPIN1	1864.32	1584.14	2086.00	1562.00	1675.00	1923.00
ENSG00000005206	SPPL2B	2215.65	1935.48	6868.00	6148.00	7623.00	9746.00
ENSG00000005238	FAM214B	2731.62	2451.44	646.00	727.00	796.00	807.00
ENSG00000005243	COPZ2	804.39	524.24	7.00	17.00	17.00	12.00
ENSG00000005249	PRKAR2B	3689.00	3408.82	466.00	383.00	261.00	350.00
ENSG00000005302	MSL3	2429.37	2149.20	712.00	1203.00	719.00	933.00
ENSG00000005339	CREBBP	9909.10	9628.92	2484.00	2757.00	2773.00	2526.00
ENSG00000005379	TSPOAP1	2873.96	2593.91	524.00	531.00	363.00	327.00
ENSG00000005381	MPO	967.60	693.94	0.00	4.00	0.00	2.00
ENSG00000005421	PON1	2393.00	2112.82	1.00	49.00	21.00	30.00
ENSG00000005436	GCFC2	2045.44	1765.29	707.00	551.00	559.00	888.00
ENSG00000005448	WDR54	1095.95	815.77	1272.00	2709.00	1158.00	1038.00
ENSG00000005469	CROT	2606.36	2326.18	428.00	492.00	345.00	831.00
ENSG00000005471	ABCB4	4269.00	3988.82	16.00	12.00	23.00	42.00
ENSG00000005483	KMT2E	5198.90	4918.72	2166.00	2537.00	2464.00	2433.00
ENSG00000005486	RHBDD2	1682.33	1402.14	4475.00	3825.00	4479.00	5047.00
ENSG00000005513	SOX8	3087.00	2806.82	8.00	9.00	20.00	29.00
ENSG00000005700	IBTK	5152.13	4871.95	2296.00	2775.00	2403.00	2728.00
ENSG00000005801	ZNF195	2524.90	2244.72	1327.00	959.00	1278.00	1621.00
ENSG00000005810	MYCBP2	3884.04	3603.86	1277.12	976.00	1094.23	1232.03
ENSG00000005812	FBXL3	3446.23	3166.04	1905.36	2071.73	1707.51	1988.62
ENSG00000005844	ITGAL	1813.61	1533.42	11.00	82.00	6.00	2.00
ENSG00000005882	PDK2	2488.01	2207.83	1199.98	1182.91	1068.71	976.00
ENSG00000005884	ITGA3	3972.84	3692.82	4981.00	10599.00	7653.00	7492.00
ENSG00000005889	ZFX	4304.85	4027.23	1202.00	1411.00	702.00	1237.00
ENSG00000005893	LAMP2	2672.94	2392.75	6118.00	4200.00	5511.00	6906.00
ENSG00000005961	ITGA2B	2042.74	1762.66	9.00	18.00	27.00	19.00
ENSG00000005981	ASB4	3784.00	3503.82	7.00	41.00	13.00	25.00
ENSG00000006007	GDE1	2538.90	2258.72	8979.00	9870.41	9624.61	10100.00
ENSG00000006015	REX1BD	918.87	638.71	1052.00	768.00	1405.00	1535.00
ENSG00000006016	CRLF1	1071.06	791.14	7690.11	551.90	4650.65	6087.73
ENSG00000006025	OSBPL7	3093.48	2813.34	1174.00	855.00	910.00	992.00
ENSG00000006042	TMEM98	1484.79	1204.61	2863.00	1229.00	1728.00	2397.00
ENSG00000006047	YBX2	2170.81	1890.62	35.00	86.00	96.00	83.00
ENSG00000006059	KRT33A	1303.00	1022.82	0.00	0.00	0.00	0.00
ENSG00000006062	MAP3K14	3891.55	3611.37	186.42	147.48	242.81	239.67
ENSG00000006071	ABCC8	1872.45	1592.29	3199.00	6.00	2455.00	2504.00
ENSG00000006116	CACNG3	3088.00	2807.82	0.00	0.00	0.00	0.00
ENSG00000006118	TMEM132A	2408.68	2128.52	9998.00	3864.00	6731.00	11727.00
ENSG00000006125	AP2B1	5467.38	5187.19	7223.00	7408.00	7641.00	6641.00
ENSG00000006128	TAC1	1061.00	780.82	4.00	1.00	19.00	151.00
ENSG00000006194	ZNF263	2399.08	2118.90	1575.42	1474.35	1580.17	1670.22
ENSG00000006210	CX3CL1	3274.72	2994.54	1716.00	2556.00	669.00	975.00
ENSG00000006282	SPATA20	2383.39	2103.21	2196.11	4090.00	3366.00	3440.00
ENSG00000006283	CACNA1G	2927.51	2647.32	13.00	11.00	18.00	15.00
ENSG00000006327	TNFRSF12A	1064.06	783.88	1444.00	1575.00	2148.00	1509.00
ENSG00000006377	DLX6	2300.00	2019.82	2.00	0.00	0.00	0.00
ENSG00000006432	MAP3K9	10032.62	9752.43	1257.00	1623.00	1128.00	1738.00
ENSG00000006451	RALA	2767.38	2487.20	2447.00	2147.00	2444.00	2329.00
ENSG00000006453	BAIAP2L1	3513.71	3233.52	2655.00	4509.99	3365.24	2695.18
ENSG00000006459	KDM7A	9184.83	8904.64	747.00	623.00	655.00	810.00
ENSG00000006468	ETV1	4769.31	4489.13	2181.00	2567.00	2470.00	2502.00
ENSG00000006530	AGK	2802.28	2522.10	1462.27	1436.89	1297.80	1622.46
ENSG00000006534	ALDH3B1	2778.22	2498.04	1685.00	3920.00	1487.00	1080.00
ENSG00000006555	TTC22	3068.61	2788.43	126.00	203.00	178.00	94.00
ENSG00000006576	PHTF2	4561.78	4281.59	971.00	918.00	967.00	1477.00
ENSG00000006606	CCL26	614.50	334.38	0.00	0.00	0.00	0.00
ENSG00000006607	FARP2	4104.86	3824.68	1108.14	1111.09	1063.23	1443.67
ENSG00000006611	USH1C	1389.10	1108.92	49.00	0.00	26.00	23.00
ENSG00000006625	GGCT	1110.45	830.27	1556.00	502.00	1516.00	1304.89
ENSG00000006634	DBF4	2559.41	2279.23	626.00	646.00	508.00	643.00
ENSG00000006638	TBXA2R	1814.00	1533.82	3.00	2.00	7.00	0.00
ENSG00000006652	IFRD1	2777.70	2497.52	1168.00	1119.00	1747.00	1547.00
ENSG00000006659	LGALS14	469.00	189.04	2.00	0.00	0.00	0.00
ENSG00000006695	COX10	2677.72	2397.53	730.09	544.12	726.02	650.22
ENSG00000006704	GTF2IRD1	2349.01	2068.93	1744.00	1076.00	1553.00	1552.00
ENSG00000006712	PAF1	2098.89	1818.71	2365.00	2302.00	2951.00	2086.00
ENSG00000006715	VPS41	4924.22	4644.05	2947.00	2108.00	2785.00	2806.00
ENSG00000006740	ARHGAP44	4163.31	3883.13	824.00	1732.00	841.00	762.00
ENSG00000006744	ELAC2	3174.42	2894.24	2745.00	2564.00	2642.00	3154.00
ENSG00000006747	SCIN	3244.64	2964.45	1740.00	1664.00	2405.76	2266.94
ENSG00000006756	ARSD	4399.07	4118.89	4120.00	5409.00	2272.00	5290.00
ENSG00000006757	PNPLA4	1591.48	1311.31	924.00	1009.00	542.00	836.00
ENSG00000006788	MYH13	5992.33	5712.15	0.00	0.00	0.00	0.00
ENSG00000006831	ADIPOR2	3955.20	3675.02	2890.00	2942.00	3260.00	3199.00
ENSG00000006837	CDKL3	594.42	314.42	40.86	97.53	28.45	39.60
ENSG00000007001	UPP2	2435.00	2154.82	2.00	3.00	0.00	1.00
ENSG00000007038	PRSS21	772.00	491.98	0.00	14.00	4.00	0.00
ENSG00000007047	MARK4	2644.34	2364.16	1489.00	1496.00	1628.00	1400.00
ENSG00000007062	PROM1	3523.58	3243.40	2235.00	151.00	3349.00	2058.00
ENSG00000007080	CCDC124	977.43	697.25	2439.00	1851.00	2307.00	1961.00
ENSG00000007129	CEACAM21	1213.29	933.15	0.00	1.00	28.00	3.00
ENSG00000007168	PAFAH1B1	5049.62	4769.43	5012.00	5861.00	4844.00	5650.00
ENSG00000007171	NOS2	3995.00	3714.82	14.00	4.00	3.00	75.00
ENSG00000007174	DNAH9	2342.27	2062.08	5.00	1247.00	6.00	1.00
ENSG00000007202	KIAA0100	6682.39	6402.21	6808.80	5280.14	5952.00	7876.12
ENSG00000007216	SLC13A2	2466.00	2185.82	2.00	0.00	4.00	0.00
ENSG00000007237	GAS7	1985.26	1705.12	0.00	5.00	1.00	0.00
ENSG00000007255	TRAPPC6A	739.45	459.28	1044.00	749.00	880.00	777.00
ENSG00000007264	MATK	1740.00	1459.82	1.00	0.00	3.00	2.00
ENSG00000007306	CEACAM7	2397.08	2116.90	74.00	24.00	30.00	40.00
ENSG00000007312	CD79B	842.67	562.79	0.00	0.00	0.00	0.00
ENSG00000007314	SCN4A	7805.00	7524.82	2.00	13.00	64.00	43.00
ENSG00000007341	ST7L	1468.26	1188.09	569.95	536.84	548.42	503.43
ENSG00000007350	TKTL1	1044.00	763.90	0.00	0.00	0.00	2.00
ENSG00000007372	PAX6	2120.56	1840.42	0.00	0.00	0.00	0.00
ENSG00000007376	RPUSD1	1806.49	1526.30	1553.00	1097.00	1373.00	1610.00
ENSG00000007384	RHBDF1	1938.42	1658.24	2284.00	2596.00	2259.00	2409.00
ENSG00000007392	LUC7L	1369.33	1089.17	4768.00	3797.00	3956.00	5995.00
ENSG00000007402	CACNA2D2	4312.17	4031.99	19828.00	1573.00	12801.98	17722.98
ENSG00000007516	BAIAP3	2955.81	2675.64	661.01	1818.07	1595.17	1215.12
ENSG00000007520	TSR3	1196.96	916.78	2213.99	1829.93	2144.83	1681.88
ENSG00000007541	PIGQ	2261.23	1981.05	3391.82	3066.32	3493.92	3893.01
ENSG00000007545	CRAMP1	6951.71	6671.54	1644.16	1696.96	1502.18	1786.05
ENSG00000007866	TEAD3	2986.00	2705.82	1002.00	1494.00	1175.00	1347.00
ENSG00000007908	SELE	2435.71	2155.55	0.00	15.00	21.00	13.00
ENSG00000007923	DNAJC11	3060.64	2780.45	2262.30	2095.27	2356.79	2456.24
ENSG00000007933	FMO3	1007.83	727.67	0.00	10.00	0.00	0.00
ENSG00000007944	MYLIP	3062.86	2782.67	2139.00	3369.00	2441.00	2400.00
ENSG00000007952	NOX1	2010.87	1730.68	2.00	6.00	20.00	1.00
ENSG00000007968	E2F2	5196.00	4915.82	308.00	147.00	435.00	358.00
ENSG00000008018	PSMB1	900.37	620.18	3446.00	3321.00	3967.00	3323.00
ENSG00000008056	SYN1	2667.27	2387.09	129.00	17.00	139.00	78.00
ENSG00000008083	JARID2	5694.41	5414.23	983.00	579.00	922.00	1124.00
ENSG00000008086	CDKL5	11861.84	11581.90	653.00	912.00	618.94	559.00
ENSG00000008118	CAMK1G	1907.60	1627.43	0.00	0.00	2.00	2.00
ENSG00000008128	CDK11A	1685.46	1405.31	1674.80	1141.54	2508.26	2485.13
ENSG00000008130	NADK	2398.23	2118.89	4667.00	3747.00	4440.00	5614.00
ENSG00000008196	TFAP2B	4613.09	4332.91	3330.00	6516.00	4679.00	7884.00
ENSG00000008197	TFAP2D	1204.00	923.83	0.00	0.00	0.00	1.00
ENSG00000008226	DLEC1	4185.11	3904.93	62.45	2020.37	95.51	86.33
ENSG00000008256	CYTH3	4432.51	4152.32	1122.00	1133.00	799.00	1039.00
ENSG00000008277	ADAM22	7364.61	7084.43	457.00	205.00	289.00	604.00
ENSG00000008282	SYPL1	2127.88	1847.70	3990.00	3589.00	3827.00	4279.00
ENSG00000008283	CYB561	2546.75	2266.57	3784.00	3825.00	3348.00	4120.00
ENSG00000008294	SPAG9	5619.62	5339.44	1968.00	3408.00	3156.00	2636.00
ENSG00000008300	CELSR3	5050.61	4770.44	1504.00	362.00	1304.00	1573.00
ENSG00000008311	AASS	5604.58	5324.40	463.00	742.00	706.00	997.00
ENSG00000008323	PLEKHG6	1281.25	1015.99	81.00	221.00	358.00	143.00
ENSG00000008324	SS18L2	794.02	513.84	671.00	524.00	712.00	650.00
ENSG00000008382	MPND	1301.14	1021.27	1100.95	751.00	1057.00	841.00
ENSG00000008394	MGST1	906.82	626.67	7308.00	7302.00	12142.00	8070.00
ENSG00000008405	CRY1	2779.63	2499.46	977.00	972.00	992.00	1080.00
ENSG00000008438	PGLYRP1	708.00	427.84	0.00	3.00	0.00	0.00
ENSG00000008441	NFIX	4005.31	3725.13	697.00	1076.00	1004.00	1009.00
ENSG00000008513	ST3GAL1	6459.99	6179.80	883.00	1188.00	1552.00	987.00
ENSG00000008516	MMP25	2221.47	1941.29	13.23	28.58	8.79	22.85
ENSG00000008517	IL32	926.50	646.32	126.00	88.00	77.00	32.00
ENSG00000008710	PKD1	2739.83	2459.69	3519.05	2559.77	3745.95	4808.17
ENSG00000008735	MAPK8IP2	5674.15	5393.96	448.00	36.00	502.00	297.00
ENSG00000008838	MED24	2286.19	2006.02	3640.00	2718.00	3366.00	3467.00
ENSG00000008853	RHOBTB2	4882.15	4601.96	4528.14	10183.87	16028.27	10725.84
ENSG00000008869	HEATR5B	6436.56	6156.38	1296.00	1530.00	1363.00	1691.00
ENSG00000008952	SEC62	3784.91	3504.72	7526.00	6871.00	6104.00	7441.00
ENSG00000008988	RPS20	631.58	351.43	30922.00	25021.00	33083.00	24785.00
ENSG00000009307	CSDE1	3718.38	3438.20	16728.00	14903.00	15841.00	17154.98
ENSG00000009335	UBE3C	4779.35	4499.19	4202.00	3931.00	4184.00	5262.00
ENSG00000009413	REV3L	5794.16	5513.97	1639.88	1520.76	1027.56	1727.86
ENSG00000009694	TENM1	12875.00	12594.82	6.00	1.00	21.00	75.00
ENSG00000009709	PAX7	5565.44	5285.25	847.00	4.00	1095.00	2812.00
ENSG00000009724	MASP2	2455.00	2174.82	89.00	111.00	85.00	144.00
ENSG00000009765	IYD	6838.94	6558.76	155.00	85.00	94.00	135.00
ENSG00000009780	FAM76A	3318.71	3038.53	387.00	383.00	309.00	389.00
ENSG00000009790	TRAF3IP3	2834.85	2554.67	12.67	3.91	1.01	2.58
ENSG00000009830	POMT2	3747.36	3467.19	1113.00	1041.00	1271.00	1558.00
ENSG00000009844	VTA1	2271.47	1991.28	2315.00	1799.00	1794.00	2019.00
ENSG00000009950	MLXIPL	2380.26	2100.09	335.00	426.00	656.00	1120.00
ENSG00000009954	BAZ1B	5856.80	5576.61	3708.00	3139.00	3739.00	4563.00
ENSG00000010017	RANBP9	3368.19	3088.00	2363.92	4367.95	2151.42	2306.14
ENSG00000010030	ETV7	1591.77	1311.59	103.00	28.00	47.00	55.00
ENSG00000010072	SPRTN	3065.74	2785.55	525.64	529.68	353.73	529.31
ENSG00000010165	EEF1AKNMT	2887.06	2606.87	1745.00	1249.00	1332.00	1484.00
ENSG00000010219	DYRK4	803.26	523.14	445.00	409.00	438.00	379.00
ENSG00000010244	ZNF207	2668.34	2388.21	6628.00	6827.46	7189.00	7793.00
ENSG00000010256	UQCRC1	1531.22	1251.04	8313.00	5991.00	7458.00	6871.00
ENSG00000010270	STARD3NL	1694.68	1414.49	1475.00	936.00	1713.00	1457.00
ENSG00000010278	CD9	1229.35	949.17	33636.00	20474.00	32671.00	37230.00
ENSG00000010282	HHATL	1319.30	1039.13	308.00	9.00	19.00	46.00
ENSG00000010292	NCAPD2	4022.72	3742.54	3149.34	3436.01	3744.95	3322.33
ENSG00000010295	IFFO1	2571.00	2290.82	2.00	18.00	95.00	29.00
ENSG00000010310	GIPR	1870.21	1590.05	601.00	687.00	837.00	664.00
ENSG00000010318	PHF7	1110.53	830.38	220.00	393.00	179.00	223.00
ENSG00000010319	SEMA3G	4993.00	4712.82	31.00	21.00	47.00	31.00
ENSG00000010322	NISCH	3641.85	3361.68	7175.00	7208.00	6679.00	9888.00
ENSG00000010327	STAB1	3039.17	2759.00	25.00	42.00	143.00	82.00
ENSG00000010361	FUZ	1365.59	1085.42	755.00	1125.15	656.39	661.71
ENSG00000010379	SLC6A13	851.83	572.07	0.00	3.00	1.00	1.00
ENSG00000010404	IDS	4862.33	4582.15	3436.68	6005.91	2588.71	2359.59
ENSG00000010438	PRSS3	695.75	426.55	0.00	3.00	13.00	4.00
ENSG00000010539	ZNF200	3217.28	2937.10	332.00	359.00	296.00	407.00
ENSG00000010610	CD4	2305.67	2025.49	21.00	347.00	27.00	64.00
ENSG00000010626	LRRC23	1349.72	1069.54	368.09	2363.44	392.96	370.02
ENSG00000010671	BTK	1298.90	1019.96	0.00	6.00	9.00	10.00
ENSG00000010704	HFE	2891.60	2611.42	427.00	468.00	470.00	582.00
ENSG00000010803	SCMH1	2531.40	2251.46	965.00	1214.00	930.00	977.00
ENSG00000010810	FYN	2193.35	1913.17	1723.00	2473.00	1832.00	2072.00
ENSG00000010818	HIVEP2	9706.02	9425.83	686.00	763.00	700.00	679.00
ENSG00000010932	FMO1	1644.38	1364.32	0.00	0.00	0.00	0.00
ENSG00000011007	ELOA	4824.32	4544.13	2179.40	2287.16	2387.49	2472.74
ENSG00000011009	LYPLA2	1576.03	1295.84	2843.00	3069.00	3239.00	2823.00
ENSG00000011021	CLCN6	4389.56	4109.38	1884.55	1733.00	2288.00	2374.00
ENSG00000011028	MRC2	4458.06	4177.88	6.00	17.00	46.00	14.00
ENSG00000011052	NME1-NME2	1021.00	740.82	339.75	99.74	788.39	694.39
ENSG00000011083	SLC6A7	2214.33	1934.17	0.00	0.00	1.00	0.00
ENSG00000011105	TSPAN9	3636.07	3355.89	1362.00	1103.00	1148.00	1668.00
ENSG00000011114	BTBD7	6182.73	5902.55	1068.00	1334.00	1070.00	1406.00
ENSG00000011132	APBA3	1436.92	1156.76	762.00	809.00	654.00	717.00
ENSG00000011143	MKS1	1669.96	1389.78	803.00	1148.00	621.00	763.00
ENSG00000011198	ABHD5	2990.59	2710.41	807.00	846.00	1077.00	929.00
ENSG00000011201	ANOS1	3094.56	2814.38	12991.00	10804.00	4214.00	8364.00
ENSG00000011243	AKAP8L	1667.16	1386.98	3517.55	3791.82	4053.06	4745.83
ENSG00000011258	MBTD1	4940.33	4660.15	1499.00	1351.00	1000.00	1586.00
ENSG00000011260	UTP18	1836.60	1556.42	1416.00	1024.00	1247.00	1321.00
ENSG00000011275	RNF216	5461.81	5181.63	1786.00	1820.00	1555.00	1591.00
ENSG00000011295	TTC19	2735.29	2455.10	3987.02	3433.22	3734.70	4398.85
ENSG00000011304	PTBP1	2940.00	2659.81	9935.00	10560.00	13149.00	11343.00
ENSG00000011332	DPF1	1821.59	1541.41	59.00	29.00	67.00	65.00
ENSG00000011347	SYT7	4137.18	3857.00	2984.00	3852.00	4481.00	2494.00
ENSG00000011376	LARS2	4778.89	4498.71	1076.00	1039.00	1228.00	1160.00
ENSG00000011405	PIK3C2A	7745.65	7465.46	2443.00	2452.00	2364.00	3140.00
ENSG00000011422	PLAUR	1185.22	905.04	149.00	191.00	175.00	205.00
ENSG00000011426	ANLN	3436.50	3156.32	1698.00	5362.00	1921.00	1613.00
ENSG00000011451	WIZ	3978.74	3698.56	3248.00	2617.00	3356.00	3608.00
ENSG00000011454	RABGAP1	4745.55	4465.38	2679.00	2874.00	2554.00	3167.00
ENSG00000011465	DCN	1438.00	1157.82	5.00	2.00	14.00	18.00
ENSG00000011478	QPCTL	1957.49	1677.31	537.00	544.00	550.00	540.00
ENSG00000011485	PPP5C	2038.06	1757.90	3644.00	3210.00	3426.00	3415.00
ENSG00000011523	CEP68	5667.07	5386.89	961.03	658.16	738.12	972.20
ENSG00000011566	MAP4K3	3794.81	3514.64	1345.00	1290.00	1233.00	1553.00
ENSG00000011590	ZBTB32	503.70	225.69	7.00	2.00	4.00	6.00
ENSG00000011600	TYROBP	533.33	253.31	0.00	0.00	0.00	0.00
ENSG00000011638	TMEM159	1497.64	1217.47	1406.00	1629.00	928.00	990.00
ENSG00000011677	GABRA3	1522.00	1243.17	0.00	0.00	0.00	0.00
ENSG00000012048	BRCA1	3231.99	2951.81	423.00	468.00	437.00	425.00
ENSG00000012061	ERCC1	1632.76	1352.59	2263.89	2466.13	2182.46	2247.62
ENSG00000012124	CD22	1083.15	803.00	0.00	0.00	1.00	0.00
ENSG00000012171	SEMA3B	2578.96	2298.77	1502.00	3775.00	1467.00	1526.00
ENSG00000012174	MBTPS2	4426.63	4146.44	1028.21	1039.44	869.00	1401.18
ENSG00000012211	PRICKLE3	2364.66	2084.49	548.18	481.43	439.78	530.11
ENSG00000012223	LTF	2721.00	2440.82	47.00	7.00	52.00	47.00
ENSG00000012232	EXTL3	7324.17	7043.99	2696.00	1996.00	2264.00	2732.00
ENSG00000012504	NR1H4	1528.82	1249.93	0.00	0.00	13.00	0.00
ENSG00000012660	ELOVL5	2594.36	2314.18	3877.00	1937.00	4736.00	5386.00
ENSG00000012779	ALOX5	2519.00	2238.82	4.00	0.00	343.00	4.00
ENSG00000012817	KDM5D	3548.60	3268.42	0.00	0.00	2594.00	0.00
ENSG00000012822	CALCOCO1	2475.97	2195.79	3848.00	5188.00	4091.00	4624.00
ENSG00000012963	UBR7	3223.67	2943.49	1644.00	1382.81	1465.00	1608.00
ENSG00000012983	MAP4K5	2624.73	2344.62	1868.00	1627.00	1675.00	1946.00
ENSG00000013016	EHD3	4825.00	4544.82	7.00	1.00	20.00	85.00
